noise,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,30,0,1.8254912635695844,1.9876696491501882,0.00549714155770273,0,57.42061067872573,-0.0028701027586566074,1.9999982250338968
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,100,0,1.8374711809937854,1.99373120903123,0.0054267451560418905,0,57.562602501007454,-0.0028701027586566074,1.9999982250338968
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,300,0,1.8578256274181646,2.003752325143337,0.005724946720845203,0,57.769468765853894,-0.0028701027586566074,1.9999982250338968
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,1000,0,1.8622124244212215,2.0067732211789715,0.006153639767835251,0,57.784441327458076,-0.0028701027586566074,1.9999982250338968
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,1,3000,0,1.8594859739150127,2.0047085767134365,0.006093976011921661,0,57.721477568051704,-0.0028701027586566074,1.9999982250338968
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,1,0,1.79357987268646,1.8412561416217819,0.002896017735395521,0,73.02363477789211,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,3,0,1.7345895195983387,1.8336406399655663,0.0042579205789426465,0,70.96349774649813,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,10,0,1.7086512524804363,1.8805087942275627,0.0035818381287099346,0,72.57098081761357,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,30,0,1.7035498330874037,1.902988646191376,0.003630634967794683,0,73.40793589146604,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,100,0,1.7128466725463225,1.9140102282432938,0.0038702241307637486,0,73.75826294879933,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,300,0,1.7073147598621403,1.9124103609977183,0.004161225733118508,0,73.5721116844265,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,1000,0,1.6817976216104074,1.8892546569362352,0.004215240842614761,0,72.61068038039954,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,2,3000,0,1.6743614436378307,1.8836015316559709,0.004242787308252879,0,72.3866998258008,-0.0022503668073526125,1.9999986945055026
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,1,0,1.8099902660594889,1.8684884244796314,0.0036420234257318043,0,128.93486573363987,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,3,0,1.759910336995237,1.886997198599399,0.004381697974942889,0,127.3158189671485,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,10,0,1.7593340723329103,1.9793803914421775,0.0036388659690251876,0,133.20181749835555,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,30,0,1.7745907920929354,2.0225897558389168,0.003719774026625141,0,136.00994482861975,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,100,0,1.798887346941205,2.039618543818188,0.004045723139137977,0,136.83652150389645,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,300,0,1.7917416590289506,2.0384699995191577,0.005280536314356276,0,136.30012860855058,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,1000,0,1.7700287733077247,2.0221777986953193,0.005666376128071719,0,135.06525487722897,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.4,-0.9,0.3,0.001,3,3000,0,1.7692753557120122,2.021550110351145,0.00566522519046805,0,135.0192960153556,-0.0027156349976559303,1.999999547382007
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0.001,1,1,0,2.0668067838639823,2.11245441703744,0.00503482421494549,0,62.57421481836309,-0.001257572188584979,1.9999994213320162
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0.001,1,3,0,2.4310463933643565,2.538197083883157,0.011793001792305184,0,73.64277426606579,-0.001257572188584979,1.9999994213320162
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0.001,1,10,0,3.0409462514177417,3.2197150111947166,0.016876072876131257,0,93.22568008322867,-0.001257572188584979,1.9999994213320162
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0.001,1,30,0,3.154541376719025,3.3427140933125497,0.019490553899797806,0,96.80679112638795,-0.001257572188584979,1.9999994213320162
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0.001,1,100,0,3.1653715460414324,3.347612122790263,0.019033374166858564,0,96.89980988789429,-0.001257572188584979,1.9999994213320162
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0.001,1,300,0,3.191691167896238,3.359896731657328,0.018720523155002167,0,97.1377384614555,-0.001257572188584979,1.9999994213320162
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0.001,1,1000,0,3.21686568355521,3.3744283011319496,0.018647496567790186,0,97.44354317525618,-0.001257572188584979,1.9999994213320162
