cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,100,0.375,3.573835901791415,5.036951181509736,5.707611769382765,1,717.3860518461817,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,300,0.375,3.7133329629610228,5.070493196372864,5.757098342627982,1,721.1927201578225,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,1000,0.375,3.7153553226861127,5.070733957027736,5.75746984677417,1,721.2164864256808,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.6,0.05,0,3,3000,0.375,3.715355377596967,5.070733963937135,5.757469844826224,1,721.2164864326663,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,1,0,2.0060472094045383,2.1696331080748603,0.010980665912471986,0,191.76015035370267,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,3,0,2.3016730891848587,2.7271321303045863,0.026077273068034312,0,235.61491929051502,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,10,0,2.7500334958875086,3.5951727453900526,0.24532771057877087,0,312.4612925327279,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,30,0.3125,2.8206636928977424,4.026287687795919,4.819254264332141,0.7142857142857143,501.6171557671295,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,100,0.4375,3.142208001357771,4.336629975855237,5.191675802421943,1,646.6277421218692,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,300,0.4375,3.302259020358742,4.3985431479500114,5.257536380185499,1,652.7934459094992,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,1000,0.4375,3.304699696656274,4.398988365091525,5.258062819773696,1,652.8278897570398,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,1,3000,0.4375,3.304699756915049,4.398988378508036,5.258062816305662,1,652.8278897665217,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,1,0,1.9723846887660517,2.157126888821157,0.00795420701506764,0,170.5040486236436,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,3,0,2.2450960368016455,2.7015657810488856,0.016160600282041086,0,208.0483737013312,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,10,0,2.639262756619173,3.5556030664665146,0.08944589015948216,0,274.0047064269659,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,30,0.25,2.4670482207259763,3.9263928957297938,4.59143838145399,0.5,406.88282225918744,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,100,0.5,3.008622709607434,4.282806395268208,5.139380117728165,1,642.0158131033974,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,300,0.5,3.301551983003442,4.386477503795863,5.257118117475741,1,652.7753435254202,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,1000,0.5,3.304699703392171,4.387227663499965,5.258062820092723,1,652.8278897518469,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,2,3000,0.5,3.3046997569150487,4.387227669318266,5.258062816305673,1,652.8278897665216,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,1,0,1.99688243947292,2.2063139569105674,0.011031915542537941,0,215.064274021864,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,3,0,2.289965982554592,2.8344402196687293,0.02876071400455125,0,269.53841980292367,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,10,0.0625,2.705453691769127,3.836969876728749,0.516904056709213,0.16666666666666666,369.30239781932227,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,30,0.25,2.787006991239103,4.317421373932765,4.916100991803058,0.6666666666666666,545.408284226946,NaN,NaN
3,2,100,16,99.99999999999999,4,-0.8,0.2,0,3,100,0.375,3.153482097535255,4.566012175066193,5.208731981190789,1,648.487846383212,NaN,NaN
