cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,1000,0.5555555555555556,3.5691718069839187,3.960109705195871,4.817862212262683,1,350.7377366814254,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,3000,0.5555555555555556,3.553638167445706,3.960103698492026,4.782907176112696,1,351.0605534750024,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,1,0,2.126818364815981,2.1959182942790414,0.006415897147459281,0,155.73331300373934,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,3,0,2.651886806395049,2.793280541573678,0.038916596058154146,0,192.49427024264008,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,10,0.2222222222222222,3.316696951912215,3.6259816348509566,2.7538659986317153,1,281.4576850193417,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,30,0.2222222222222222,3.481294754191344,3.8936839111159336,5.070664713418103,1,345.4199660418274,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,100,0.2222222222222222,3.598545733363183,4.071247075401587,4.811803509035981,1,352.8294282446795,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,300,0.2222222222222222,3.5727271297213026,4.081241634385459,4.745138563453619,1,352.3899388315416,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,1000,0.2222222222222222,3.563720941936563,4.04631465115892,4.801341555920775,1,350.66969570704515,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,3000,0.2222222222222222,3.567411045773428,4.0502907629566485,4.8070557094561,1,350.915093217156,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,1,0,2.0605250112463254,2.1202045104234895,0.002981484733304168,0,63.80202846801158,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,3,0,2.4636829513652687,2.5867356711030194,0.0076747399106635765,0,75.7649495865631,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,10,0,3.0846130014561157,3.3049310477354603,0.019923257073272443,0,96.59227839136418,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,30,0.1111111111111111,3.2138024337201183,3.4739068028030204,0.5528986995542724,0.16666666666666666,106.52269830603994,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,100,0.2222222222222222,3.276245862082814,3.695885508781691,4.231623280083101,0.3333333333333333,177.8816906502734,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,300,0.2222222222222222,3.2769215891119123,3.73493580328682,4.165584454327835,0.3333333333333333,177.98801664792168,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,1000,0.2222222222222222,3.251767872024816,3.691589065715938,4.203460458499232,0.3333333333333333,177.04833305314787,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,3000,0.2222222222222222,3.274570511061801,3.651561964390327,4.259638237984586,0.3333333333333333,176.6777865788394,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,1,0,2.018166934790562,2.082258556383215,0.0037848369982053077,0,84.21053247294662,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,3,0,2.354427074905084,2.5019189928536156,0.0068418846142604215,0,98.18938748276489,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,10,0,2.8607560595665493,3.142190772150654,0.016329055270731467,0,122.91544550633445,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,30,0,2.95884331146189,3.26897703058438,0.052612549033070825,0,128.01692488313037,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,100,0.1111111111111111,3.0335586870085436,3.436327424701722,4.292628831364376,0.2,173.77288873508252,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,300,0.1111111111111111,3.0507665026513937,3.480668384733035,4.1774652287285825,0.2,174.21590711026522,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,1000,0.1111111111111111,3.038599606736891,3.439177071391115,4.20937254112525,0.2,173.07243744587583,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,2,3000,0.1111111111111111,3.0621746295655194,3.46825075294915,4.183611155343177,0.2,174.06719747631053,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,1,0,2.0132710498968773,2.078681848411368,0.0060733630101098696,0,147.41896899225188,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,3,0,2.349346402070106,2.485486243357264,0.018490998079255607,0,170.94482195628132,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,10,0,2.875056764657133,3.131186782033459,0.19613740805751834,0,215.82001087720946,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,30,0.2222222222222222,3.065030558085992,3.4371981526113413,4.6252334538292486,1,281.15870451307313,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,100,0.2222222222222222,3.164787866956203,3.629108257078493,4.347965300559156,1,314.42092078267603,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,300,0.2222222222222222,3.139303036896492,3.6350168108079735,4.291314813429653,1,313.83909687487915,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,1000,0.2222222222222222,3.132138690713736,3.6000815946221443,4.344245176733025,1,312.086314323024,NaN,NaN
3,4,140,9,51.0204081632653,4,-0.8,0.2,0.001,3,3000,0.2222222222222222,3.1355818932719965,3.6051388443346077,4.345347502144928,1,312.38381763548,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,1,0,2.5772240177868064,2.6518687990000385,0.003729124384027011,0,79.80107945975318,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,3,0,3.851442479209984,4.017318743798866,0.023676651883637028,0,117.98906622251322,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,10,0.4444444444444444,5.33101263713174,5.750814074561288,3.0127633091631765,0.6666666666666666,234.65544698305416,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,30,0.6666666666666666,5.557677463125323,6.16990165524727,6.228728728142779,1,490.2430500015391,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,100,0.6666666666666666,5.63683218161369,6.146129612963322,6.75683558500098,1,504.8460946871112,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,300,0.6666666666666666,5.5729920521330065,6.136190046282383,6.927359743763903,1,517.2761705143814,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,1000,0.6666666666666666,5.573945156434718,6.126539289238107,6.934035490874112,1,516.8985266312724,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,1,3000,0.6666666666666666,5.6363026385464625,6.1299715451273356,6.94807224522712,1,516.8536976233528,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,1,0,2.5242441940073252,2.6044074852102694,0.004733925947000662,0,105.3272373086226,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,3,0,3.7001919290176963,3.898744790942593,0.01988301723714456,0,153.4287445004562,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,10,0.5555555555555556,5.036697562911887,5.471345649408879,3.137941639098356,1,282.9046151346673,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,30,0.5555555555555556,5.232975607915168,5.819312541449096,6.412085231540196,1,501.6929768277633,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,100,0.5555555555555556,5.267758038391536,5.785548475012978,6.78170845802265,1,512.430214370935,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,300,0.5555555555555556,5.315328748265783,5.858420806915113,6.917043197463813,1,517.9191417128401,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,1000,0.5555555555555556,5.308193537025704,5.842397041350199,6.987692605692914,1,516.3465417682761,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,2,3000,0.5555555555555556,5.291843905313018,5.842467234272969,6.95047857558982,1,516.7577417136454,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,1,0,2.5181206128484193,2.599933878901517,0.007596324690533925,0,184.38587519711467,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,3,0,3.6908998557252906,3.8733026466728053,0.06569512212607574,0,267.24406339000194,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,10,0.2222222222222222,4.96867077540357,5.414991684888349,5.237967107982784,1,444.98499799296883,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,30,0.2222222222222222,5.192220167031941,5.74662961857006,7.345210187628181,1,509.18242135980785,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,100,0.2222222222222222,5.350143119082254,5.987962884263851,6.987249072036077,1,518.9637144477294,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,300,0.2222222222222222,5.3161863093041966,6.005943891368635,6.887991421024585,1,518.5319994055955,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,1000,0.2222222222222222,5.301647185305928,5.9608030857381555,6.962894398249885,1,516.3180187506983,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.6,0.05,0.001,3,3000,0.2222222222222222,5.3086300961045865,5.963094391676746,6.982388887198956,1,516.4986749660981,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,1,0,2.4475893474481154,2.5184794874123533,0.003541548990177278,0,75.78707580425372,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,3,0,3.521340638937838,3.6812201172525927,0.012048201221824727,0,107.90469001729092,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,10,0,4.873280600233385,5.184207143274036,0.14795799995009026,0,153.2189553123257,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,30,0.3333333333333333,5.165374039346758,5.657980076480393,6.328635357807369,0.5,313.4353610621213,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,100,0.5555555555555556,5.236933943086786,5.744280462900169,6.439950030925728,0.8333333333333334,434.1519830973298,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,300,0.5555555555555556,5.270402065586975,5.764166289499992,6.527960041892883,0.8333333333333334,434.4515795835504,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,1000,0.5555555555555556,5.2671744647319265,5.779458249432449,6.536180730031036,0.8333333333333334,434.17813497949294,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,1,3000,0.5555555555555556,5.259075687249971,5.778315944654628,6.556713106229581,0.8333333333333334,434.19662294817886,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,1,0,2.397274415017951,2.473405483272235,0.00449580891669526,0,100.02926491974432,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,3,0,3.376795453871128,3.5695213991951844,0.010676217913578123,0,140.20880580958658,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,10,0,4.566329748254552,4.946089291482261,0.0981364095801062,0,194.5204646701653,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,30,0.4444444444444444,4.791333024170714,5.350981983189312,6.348776533971691,0.8,369.3457339440293,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,100,0.5555555555555556,4.899279822973288,5.411092928075427,6.463286114841019,1,481.3419724162904,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,300,0.5555555555555556,4.93446472686642,5.47148644184894,6.497597484375217,1,483.7757697116741,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,1000,0.5555555555555556,4.928906897804505,5.448602058300119,6.570524034937285,1,482.01183421464947,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,2,3000,0.5555555555555556,4.913780260334835,5.453970447449045,6.534005219326684,1,482.47344657723005,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,1,0,2.3914588507094816,2.469156899885455,0.007214228667740869,0,175.11124405084138,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,3,0,3.370154169109183,3.5474435646834204,0.030713088772671086,0,244.22997635279214,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,10,0.1111111111111111,4.58365329041291,4.955122537712157,2.0666282090802337,0.5,359.06200150760014,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,30,0.2222222222222222,4.81912191803793,5.3631795642284095,6.911393545495105,1,475.1868337758493,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,100,0.2222222222222222,4.9699677388455825,5.594780722619403,6.567270909188576,1,484.77423611247315,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,300,0.2222222222222222,4.936198200394244,5.6093254777266806,6.47633474735054,1,484.2296160891454,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,1000,0.2222222222222222,4.923752761042307,5.563878703211304,6.550822656101961,1,481.99445931811306,NaN,NaN
3,4,140,9,51.0204081632653,5,-0.8,0.2,0.001,3,3000,0.2222222222222222,4.929110098553685,5.567911663695673,6.562010530592112,1,482.2636488460919,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,1,0,2.97771061350329,3.0639547877494038,0.004308610031861719,0,92.20173319678554,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,3,0,4.980744541534255,5.183662915163394,0.035745663097133694,0,152.39720879086005,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,10,0.4444444444444444,7.13200515058033,7.696069654229181,5.361568755829307,0.6666666666666666,372.16361162448635,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,30,0.6666666666666666,7.3581177429543505,8.134753890700175,8.181993834512982,1,651.206655691672,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,100,0.6666666666666666,7.501284105413267,8.160507707221468,8.651423934831966,1,663.8025297332122,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,300,0.6666666666666666,7.3925530485131015,8.073906285227599,9.085661464151007,1,682.9058733324116,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,1000,0.6666666666666666,7.386547219080368,8.090179929747931,9.09426547233427,1,683.2389052383921,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,1,3000,0.6666666666666666,7.464528872190055,8.095287013528276,9.119073585714444,1,683.1565900323343,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,1,0,2.916498013247775,3.0091182439226967,0.005469552292946462,0,121.69451714725128,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,3,0,4.793835352616208,5.036818132067877,0.029767961262651244,0,198.40249180356787,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,10,0.5555555555555556,6.770193220255969,7.3482928933401865,5.547860601380555,1,455.83389266321245,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,30,0.5555555555555556,6.953219117906225,7.695840752028391,8.432767799827236,1,663.8162636144191,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,100,0.5555555555555556,7.002115029992095,7.655669417749365,8.89605498925114,1,677.1435553610993,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,300,0.5555555555555556,7.063816672855274,7.749747390913582,9.075153702895632,1,684.4645194643904,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,1000,0.5555555555555556,7.054034300816905,7.731845014600593,9.163055648377284,1,682.5667333675004,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,2,3000,0.5555555555555556,7.036817733113778,7.7318306922747,9.124673293569892,1,683.0479254496939,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,1,0,2.909422860880858,3.0039494635239925,0.008776752233608553,0,213.03843739049017,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,3,0,4.7814956569661895,5.004566003387564,0.10158968171928062,0,345.68153209221873,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,10,0.2222222222222222,6.635261552523025,7.218187471548651,7.658209342505939,1,610.5632887280047,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,30,0.2222222222222222,6.909146569622647,7.605356564407248,9.625506964613617,1,673.4681413299263,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,100,0.2222222222222222,7.108597139154698,7.9110942218766835,9.170159752625276,1,685.6902762308126,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,300,0.2222222222222222,7.066705412466566,7.93731156767268,9.03802425097331,1,685.2746326956226,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,1000,0.2222222222222222,7.046473287308656,7.882441970818519,9.130142716158169,1,682.5800591940355,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.6,0.05,0.001,3,3000,0.2222222222222222,7.056241536539434,7.882814901129048,9.163195883192913,1,682.6807394210773,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,1,0,2.834653683649905,2.9167544644012167,0.0041016132470504075,0,87.77212314049588,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,3,0,4.6373361401974424,4.833574128151342,0.017533031983727985,0,141.7752416449537,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,10,0.2222222222222222,6.660548025762614,7.106379290952501,1.1656586213338216,0.3333333333333333,224.22022911650785,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,30,0.6666666666666666,6.988409398901809,7.691678439282114,8.418542829275218,1,547.0832024234414,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,100,0.6666666666666666,7.040234963017451,7.721535451451021,8.694089164664076,1,650.0080625394662,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,300,0.6666666666666666,7.0777537163635715,7.78141370735722,8.653442028305081,1,651.8170874435898,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,1000,0.6666666666666666,7.037600266405836,7.716480321824139,8.691523955814995,1,650.7404028690379,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,1,3000,0.6666666666666666,7.083280635184113,7.708274848643252,8.74089908154371,1,650.2626505589162,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,1,0,2.7763818952453416,2.8645524101612563,0.005206780835185177,0,115.84799736654165,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,3,0,4.4572848948517905,4.694820392577933,0.015405385227571702,0,184.54056390324922,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,10,0.1111111111111111,6.269642088450826,6.759572362788714,0.8782447955344334,0.2,274.3745223593015,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,30,0.5555555555555556,6.622348527542059,7.333763292947893,8.11550136905301,1,633.0351252566458,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,100,0.5555555555555556,6.647739644651437,7.289362621458327,8.563482536820201,1,646.7817460376455,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,300,0.5555555555555556,6.70605942629057,7.382294795980008,8.677225236228654,1,651.988823079638,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,1000,0.5555555555555556,6.696391467737241,7.358210187664957,8.767034090830634,1,649.9465073632767,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,2,3000,0.5555555555555556,6.678277943358186,7.358263173778277,8.725783414326258,1,650.4150994462434,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,1,0,2.769646651522087,2.8596319513595447,0.008355094325371884,0,202.80351910943133,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,3,0,4.449141658867537,4.666792008511747,0.04692631098851559,0,321.56653073643633,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,10,0.2222222222222222,6.277611786679335,6.791423545502136,5.23837081401313,1,524.8087126321834,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,30,0.2222222222222222,6.557619491561623,7.242374780525311,9.212277363368262,1,641.3179119241009,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,100,0.2222222222222222,6.748933745841835,7.537847156949023,8.767295773386827,1,653.1784962986513,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,300,0.2222222222222222,6.707058560434586,7.560393379531954,8.643844794820163,1,652.6413867843286,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,1000,0.2222222222222222,6.689159007450589,7.505004963691648,8.73728028366816,1,649.9259881430861,NaN,NaN
3,4,140,9,51.0204081632653,6,-0.8,0.2,0.001,3,3000,0.2222222222222222,6.697080298649013,7.5075283131484145,8.760869282732981,1,650.1393086805214,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,1,0,2.3788840934245523,2.384732026337087,0.008998087708148044,0,123.61012228385098,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,3,0,3.2790138549798717,3.3437432115284182,0.019117648826662285,0,167.42555511728978,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,10,0.1111111111111111,4.685288213110023,4.80858940256894,0.3240778139798492,0.16666666666666666,248.59599486014116,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,30,0.6666666666666666,5.078357262497743,5.182611515892873,4.976965792532906,1,639.9192209783944,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,100,0.6666666666666666,5.041767189689451,5.178320725902896,5.295774958452075,1,756.8655397376847,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,300,0.6666666666666666,5.026939137777789,5.158363967191878,5.268516735398932,1,757.1724972369268,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,1000,0.6666666666666666,5.000256510038573,5.1359362028390665,5.218962679043738,1,755.4367169279766,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,1,3000,0.6666666666666666,4.990691920139699,5.131064992645449,5.244701170088221,1,755.9397732202762,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,1,0,2.3819653464446895,2.3880906770849437,0.004825195482840213,0,164.7113869942618,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,3,0,3.27781671758785,3.336111230622038,0.020972982093598373,0,222.88789317899847,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,10,0,4.680643263969013,4.786603168764512,0.11966249625318703,0,321.99135246146255,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,30,0.5555555555555556,5.014263015627374,5.135086698734517,5.261553983110342,1,693.7680362622783,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,100,0.5555555555555556,5.0087669107813095,5.129343395231732,5.361360707871833,1,754.6695158131995,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,300,0.5555555555555556,5.011613170421105,5.133627503649108,5.38643640256714,1,757.639398727108,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,1000,0.5555555555555556,5.007137109309775,5.117866480084945,5.381257147918494,1,759.6745015030275,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,2,3000,0.5555555555555556,4.984273721472441,5.0914849579061485,5.284275558721958,1,757.0078738923395,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,1,0,2.3948466339172247,2.4139770860000005,0.0105001400947386,0,289.764788833868,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,3,0,3.3340251329803916,3.372728562155634,0.033023365027820044,0,393.9783160451423,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,10,0.2222222222222222,4.672209754197507,4.7895934358637176,0.5421162700451198,1,567.0652734968521,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,30,0.2222222222222222,5.008804245300905,5.138518685810943,5.391468109878965,1,747.2939626114044,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,100,0.2222222222222222,5.0278130257598175,5.144499159692814,5.425593879211251,1,760.442919802074,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,300,0.2222222222222222,5.013471249034609,5.135384845515474,5.414466921975425,1,760.7934207497374,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,1000,0.2222222222222222,4.985616629304775,5.109866908615473,5.29496055779715,1,757.393014437437,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.6,0.05,0.001,3,3000,0.2222222222222222,4.983060554546968,5.107044039536063,5.284862604706428,1,757.0266349268619,NaN,NaN
4,3,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,1,0,2.251879406150519,2.257415127596843,0.00851769468748913,0,117.0107822958456,0.0003109462350973696,1.9999964729201205
4,3,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,3,0,2.94644305576997,3.0067988669642927,0.008669474390876654,0,149.94403443501832,0.0003109462350973696,1.9999964729201205
4,3,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,10,0,4.142239717287421,4.24875235809061,0.01052092335282709,0,209.4495913370888,0.0003109462350973696,1.9999964729201205
4,3,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,30,0,4.474751509141626,4.5955877727642,0.010410306958437436,0,225.82008422499175,0.0003109462350973696,1.9999964729201205
4,3,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,100,0,4.4776757977306465,4.598825224641334,0.010500319842493696,0,225.97787296306655,0.0003109462350973696,1.9999964729201205
4,3,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,300,0,4.474565166299681,4.597520103743825,0.010614160019787789,0,225.9634036434607,0.0003109462350973696,1.9999964729201205
4,3,140,9,51.0204081632653,4,-0.8,0.2,0.001,1,1000,0,4.467276692550926,4.593168776703991,0.010507258688868776,0,225.84093078714372,0.0003109462350973696,1.9999964729201205
