noise,cellPx,gapPx,pitch_um,cells,states_per_mm2,G0,s,Ia,dark,seed,t,ber,on_min,on_mean,off_max,false_activation,energy,lyapunov_at_end,fixed_point_residual
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,1000,0,2.702739343110918,2.949137055409004,0.01040265434846427,0,197.41166639440303,-0.0024554583860331046,1.9999996982319295
0,3,3,120,9,69.44444444444444,3.6,-0.8,0.2,0,3,3000,0,2.7026551807859005,2.9490586924334976,0.01040991865785323,0,197.40300981319078,-0.0024554583860331046,1.9999996982319295
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,1,0,1.8976416258561803,1.9395530660101665,0.0046227311056562005,0,57.452605474129896,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,3,0,1.9729698903453707,2.0669106291512302,0.007352360596760526,0,59.88298827348232,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,10,0,2.1942580572866834,2.3516724701358895,0.006876093467920357,0,67.95806027209211,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,30,0,2.2749556067435517,2.443990267457121,0.007086032933535134,0,70.61504141671526,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,100,0,2.287811155499752,2.4503422349142325,0.0069931419686023654,0,70.76103841222981,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,300,0,2.3114579899509575,2.46166003641223,0.007329132748306485,0,70.9980033927817,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,1000,0,2.3246670978230295,2.4705290696899973,0.00794007769643478,0,71.17351758572853,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,1,3000,0,2.3240716103763486,2.4699470728498922,0.00788177717229729,0,71.15674196056611,-0.0023060450086240213,1.999998383417115
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,1,0,1.8708808469029634,1.9206119014053145,0.0030208323565358813,0,76.17085904993174,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,3,0,1.9207774707465382,2.028050800717648,0.004783949269669466,0,78.48437495167686,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,10,0,2.088727302853799,2.2753015744346197,0.004471622976209711,0,87.81506588140192,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,30,0,2.1532038539253815,2.358300007831529,0.004685255652021286,0,90.98828696228477,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,100,0,2.1651292662839925,2.370229933440217,0.004964525016614358,0,91.36265132565026,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,300,0,2.1669445622981907,2.3733417263646306,0.005319363521527825,0,91.34678561687768,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,1000,0,2.155189566311878,2.3609629244643324,0.005433888858972897,0,90.79415780764914,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,2,3000,0,2.152617028652587,2.3585799450413774,0.005434488904127169,0,90.69430861779662,-0.0017242496480366265,1.9999987849714218
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,1,0,1.8879985070190726,1.949017860455179,0.003798989927874081,0,134.49179179166725,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,3,0,1.9477316316488884,2.0855547411922983,0.004897337096630768,0,140.7109421621793,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,10,0,2.141205554263917,2.380008423840139,0.004421243772433373,0,160.1845444945619,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,30,0,2.219054816489662,2.476522749140095,0.0045967045446853065,0,166.57597740153724,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,100,0,2.2460641274833097,2.4950750825886656,0.004939720495095427,0,167.4746195439984,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,300,0,2.253400924796086,2.5029528524494014,0.006398834248306806,0,167.48975667223246,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,1000,0,2.2407698039508674,2.4928019801801518,0.006970686016453862,0,166.62642703826754,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.6,-0.9,0.3,0,3,3000,0,2.24022211407913,2.492312423511194,0.006970859811985535,0,166.58764885398932,-0.00376228258427872,1.9999995351193631
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,1,0,2.066800655415322,2.1124481532354515,0.005034809285798769,0,62.57402927471867,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,3,0,2.4183038282362865,2.526296699161379,0.011845699692754907,0,73.28076441385366,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,10,0,3.0092698136016023,3.189331597067327,0.016616380537226826,0,92.33422366973004,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,30,0,3.1190625892011603,3.3084428591621506,0.01896210402072339,0,95.79868131749159,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,100,0,3.130795955141035,3.3136957492532044,0.01846728498857822,0,95.89909250922716,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,300,0,3.158726295458552,3.3267573875297303,0.018242989517669853,0,96.15609369735213,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,1000,0,3.1824468131484123,3.340823239068891,0.018235127994768903,0,96.45448773168583,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,1,3000,0,3.1822742599884317,3.3400917645266284,0.017999065658247198,0,96.43592678316344,-0.0009001900631601554,1.999999243261764
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,1,0,2.037654374723371,2.091818540727887,0.0032901145344402063,0,82.96086008174423,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,3,0,2.360282811378876,2.481536639566026,0.007580879398804437,0,96.10988833097218,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,10,0,2.8943594148861163,3.100745298909914,0.009651248816804204,0,119.78226192759925,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,30,0,2.9908451518985406,3.211097338372352,0.010285443746489965,0,124.01451150034531,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,100,0,3.0025690112812797,3.222872759345405,0.010697139908938717,0,124.36388286615062,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,300,0,3.012983140174001,3.232428077843986,0.011229547504806047,0,124.57866812565688,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,1000,0,3.0132975313220753,3.231422337330539,0.011492572395666685,0,124.47205610300074,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,2,3000,0,3.0131435766059984,3.2313102101637243,0.011512701295964716,0,124.46608404722703,-0.00013646939856546444,1.999999350631916
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,1,0,2.056297932424205,2.122756655692283,0.004137638406463479,0,146.48062080614727,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,3,0,2.386933246812259,2.544205951883918,0.007523500413280981,0,171.74395109333133,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,10,0,2.936740804488945,3.2034855709333447,0.008941178512678415,0,215.72121702895708,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,30,0,3.0413217086451234,3.321317812182578,0.009626194661942604,0,223.54556438602472,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,100,0,3.07025164800725,3.34115430314066,0.009342639286859328,0,224.50344789250866,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,300,0,3.0968848274540974,3.362727615753813,0.011187920269247413,0,225.3967121307131,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,1000,0,3.0980659932890147,3.3637743216508733,0.012930515870502902,0,225.291312850208,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.8,0.2,0,3,3000,0,3.0980326604151336,3.3637437109536372,0.01294911460100852,0,225.28683709941149,-0.0017217453021863996,1.9999997518849022
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,1,0,1.9760541788289936,2.0196974438841955,0.004813747229439721,0,59.826607713954125,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,3,0,2.175116986893748,2.276053761104412,0.008210734657551719,0,65.9524697171272,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,10,0,2.595292417799889,2.765317023610684,0.008453455707655306,0,79.92649601266194,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,30,0,2.7095273969829896,2.889643582451916,0.008815339928939214,0,83.5090556762707,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,100,0,2.722332668427694,2.8957643292658095,0.008696637305941243,0,83.64508631153126,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,300,0,2.7482175277801533,2.907993656490593,0.009052754982877356,0,83.90241382475281,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,1000,0,2.7676475282141633,2.920587998889063,0.009850609353270777,0,84.17685402815334,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,1,3000,0,2.7676584594512694,2.920302004170654,0.009791878381663665,0,84.16997386969904,-0.002626161493913058,1.9999986432863652
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,1,0,1.9481876162711838,1.9999736103851171,0.0031456563348631773,0,79.31831926520981,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,3,0,2.1191779831638886,2.234309175155307,0.005310721780199008,0,86.47850422980541,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,10,0,2.4818845553837687,2.682921661265633,0.005417491579008475,0,103.56369185444986,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,30,0,2.582715037184082,2.799454700765697,0.0057390266679098545,0,108.0302647538406,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,100,0,2.595293917028577,2.811506952155158,0.0060488805913385055,0,108.40018455391116,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,300,0,2.600983010885543,2.8175600782272543,0.006460595198448897,0,108.48756616443258,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,1000,0,2.595781370787706,2.8109558367179375,0.006630278870973222,0,108.15803264657157,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,2,3000,0,2.595337877442853,2.810256979455572,0.006635692102701245,0,108.12686771934,-0.00041569877126101517,1.9999989806623912
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,1,0,1.9660125961532278,2.0295533336159495,0.0039559681975872545,0,140.04913444508614,-0.004251382011938799,1.9999996066202737
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,3,0,2.147861860192019,2.295992957556289,0.005422394890656262,0,154.92911229469257,-0.004251382011938799,1.9999996066202737
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,10,0,2.5358812849650905,2.7934868298191433,0.005254223117999697,0,188.04453615968038,-0.004251382011938799,1.9999996066202737
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,30,0,2.647127249511666,2.9207338431230485,0.005498157014498019,0,196.50066251449516,-0.004251382011938799,1.9999996066202737
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,100,0,2.675365476830029,2.9400562812746545,0.005841820941306173,0,197.43090810262592,-0.004251382011938799,1.9999996066202737
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,300,0,2.691888709323817,2.9542112563870653,0.007498159771790299,0,197.82656983792336,-0.004251382011938799,1.9999996066202737
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,1000,0,2.685744318015595,2.949023143347464,0.008285954068972605,0,197.2752074761873,-0.004251382011938799,1.9999996066202737
0,3,3,120,9,69.44444444444444,3.8,-0.9,0.3,0,3,3000,0,2.6854820903083536,2.9487750060684363,0.008289901918810868,0,197.25307504861925,-0.004251382011938799,1.9999996066202737
